product_uid,material
111835.0,stainless steel paint steel
111836.0,steel
111842.0,plastic
111845.0,stainless steel paint steel
111848.0,carbid
111853.0,other wood
111855.0,plastic
111857.0,pvc
111859.0,galvan steel
111861.0,plastic
111871.0,wood
111873.0,brass
111874.0,polyfib steel glass
111881.0,glass
111882.0,metal shell
111883.0,porcelain-co cast iron cast aluminum
111886.0,carbid
111896.0,plastic
111899.0,stainless steel
111900.0,wood
111901.0,pvc pvc
111905.0,metal
111908.0,steel
111910.0,pvc
111919.0,composit
111921.0,composit oak
111925.0,aluminum
111927.0,stainless steel stainless steel stainless steel
111933.0,plastic
111941.0,aluminum
111942.0,marbl
111943.0,wood
111944.0,"metal,plast"
111949.0,quartz
111955.0,rubber
111961.0,metal
111964.0,vitreous china
111966.0,polyethylen polyethylen
111967.0,polyfib
111968.0,lamin
111974.0,pvc pvc
111976.0,plastic
111977.0,marbl
111981.0,wood
111983.0,porcelain plywood porcelain
111990.0,aluminum
111991.0,metal
111994.0,ceram
111995.0,copper copper
111997.0,vitreous china
112000.0,brass
112001.0,steel
112002.0,steel
112004.0,polypropylen
112018.0,plastic
112033.0,steel
112034.0,vinyl
112035.0,no shelf glass
112036.0,plastic
112039.0,thermoplast
112041.0,wood
112043.0,aluminum
112049.0,vinyl
112051.0,vinyl
112053.0,pvc
112054.0,polycarbon
112055.0,nylon
112057.0,vinyl
112058.0,wire
112060.0,composit
112061.0,copper
112066.0,marbl cultur marbl
112069.0,steel
112071.0,pvc pvc
112080.0,slate
112081.0,solid brass
112083.0,composit hickori
112085.0,foam aluminum
112090.0,polyethylen
112091.0,glass
112092.0,caulk
112098.0,wood
112100.0,plastic
112103.0,"brass brass, porcelain"
112107.0,glass
112113.0,glass solid wood glass
112118.0,lamin
112127.0,multi-purpos diamond
112129.0,metal
112131.0,cardboard proprietari
112133.0,porcelain
112134.0,fiberglass
112139.0,vinyl
112141.0,steel
112145.0,metal
112148.0,pvc pvc
112153.0,vinyl
112154.0,acryl
112157.0,aluminum
112158.0,wood
112159.0,vinyl
112166.0,metal
112170.0,plastic
112176.0,pvc
112181.0,metal
112183.0,pvc
112184.0,plastic
112187.0,other
112188.0,brass
112189.0,other
112191.0,medium densiti fiberboard (mdf)
112194.0,latex
112200.0,high speed steel metal
112207.0,metal
112208.0,wire
112210.0,metal
112211.0,pvc
112215.0,natur stone
112220.0,galvan steel
112221.0,aluminum
112222.0,metal
112240.0,steel
112241.0,composit mdf
112246.0,plastic
112248.0,composit cultur marbl
112254.0,composit
112255.0,synthetic/microfib
112256.0,vinyl
112257.0,granit solid wood glass
112258.0,aluminum
112259.0,rubber
112265.0,steel
112269.0,multi-purpos pvc
112270.0,multi-purpos brass
112284.0,solid brass
112288.0,wood
112291.0,polyest
112294.0,poplar
112300.0,clay
112305.0,zinc coat galvan steel
112314.0,wood
112318.0,plastic
112320.0,cast iron porcelain
112323.0,wire
112331.0,titanium
112334.0,lamin
112336.0,plastic
112341.0,vinyl
112343.0,zinc
112345.0,galvan steel
112348.0,vinyl
112353.0,oil
112354.0,galvan steel
112355.0,vitreous china
112359.0,stainless steel stainless steel stainless steel
112361.0,pvc
112363.0,wood
112372.0,brass
112374.0,metal
112375.0,oil
112376.0,metal
112377.0,steel
112378.0,metal
112381.0,acrylonitril butadien styren (abs)
112382.0,polyest
112384.0,wood
112390.0,wire glass
112391.0,steel
112393.0,stainless steel
112394.0,steel
112395.0,other
112397.0,metal
112404.0,metal
112406.0,high speed steel
112411.0,steel
112432.0,porcelain
112435.0,plastic
112443.0,steel
112446.0,yes
112452.0,polym
112453.0,brass construct metal
112460.0,steel
112463.0,aluminum
112466.0,vitreous china
112467.0,steel
112470.0,granit
112471.0,cast iron
112477.0,manufactur from lamin particl board
112478.0,plastic
112483.0,stainless steel stainless steel
112487.0,stainless steel stainless steel
112488.0,steel
112491.0,steel
112493.0,galvan steel
112497.0,aluminum
112500.0,steel
112511.0,natur stone
112516.0,steel
112517.0,cast iron
112523.0,plastic
112525.0,cast aluminum
112527.0,steel
112542.0,vitreous china medium densiti fiberboard (mdf) granit
112543.0,metal
112546.0,zinc
112550.0,fabric
112551.0,other
112556.0,fabric
112563.0,carbid
112568.0,cardboard proprietari
112571.0,other
112574.0,wood
112575.0,brass
112580.0,metal
112582.0,steel
112583.0,metal
112596.0,steel
112598.0,vitreous china granit
112600.0,steel
112607.0,plastic
112614.0,cast iron
112616.0,wood composit
112619.0,wire
112626.0,steel stainless steel
112628.0,wood high carbon steel
112630.0,steel
112632.0,aluminum
112633.0,nylon plastic
112637.0,cardboard proprietari
112638.0,metal
112639.0,metal steel rubber
112652.0,steel
112654.0,metal
112656.0,composit
112666.0,plastic steel rubber
112669.0,other
112675.0,steel
112677.0,vinyl
112681.0,fiberboard
112684.0,polypropylen
112692.0,porcelain-co steel
112694.0,marbl solid wood engin stone composit
112697.0,metal
112699.0,metal
112701.0,stainless steel
112703.0,aluminum
112708.0,metal
112709.0,pvc
112713.0,solid wood
112714.0,wood
112715.0,pvc
112719.0,aluminum
112724.0,galvan steel
112726.0,no shelf no shelf
112727.0,metal
112728.0,lamin
112734.0,tile (wet or dry) diamond
112735.0,pvc
112736.0,polyfib aluminum
112741.0,wood
112743.0,chrome
112745.0,plastic
112746.0,copper
112747.0,vitreous china
112755.0,galvan steel
112757.0,composit mapl
112759.0,oil
112762.0,other
112770.0,multi-purpos
112773.0,resin
112775.0,porcelain medium densiti fiberboard (mdf) granit
112784.0,galvan steel
112808.0,steel
112809.0,metal
112813.0,steel
112816.0,metal aluminum plastic
112817.0,glass
112823.0,porcelain-co cast iron stainless steel
112826.0,steel steel
112828.0,steel
112829.0,aluminum
112832.0,metal
112836.0,stainless steel
112839.0,composit medium densiti fiberboard (mdf) engin quartz composit
112842.0,cast iron
112844.0,carbon steel
112845.0,aluminum
112847.0,glass
112850.0,porcelain
112855.0,foam steel
112862.0,glass
112864.0,polyethylen
112868.0,black oxid
112869.0,porcelain-co steel porcelain
112873.0,stainless steel
112874.0,cardboard
112879.0,rubber 10
112880.0,steel
112881.0,wood wood
112886.0,aluminum
112888.0,cotton
112898.0,steel glass
112902.0,lamin
112904.0,wood
112908.0,steel
112910.0,vitreous china
112912.0,galvan steel
112915.0,pvc pvc
112917.0,medium densiti fiberboard (mdf)
112918.0,metal
112920.0,metal
112924.0,pvc
112927.0,other
112933.0,pvc
112934.0,cardboard proprietari
112936.0,travertin
112939.0,stone
112940.0,steel
112946.0,resin
112949.0,metal
112950.0,fiberboard
112952.0,composit
112954.0,steel metal
112957.0,die-cast
112958.0,steel glass
112964.0,latex
112966.0,vinyl
112972.0,vinyl
112986.0,copper
112990.0,durabl plastic
113004.0,polycarbon
113008.0,plastic stainless steel plastic
113010.0,cast iron
113016.0,stainless steel and plastic
113017.0,metal
113024.0,porcelain solid wood marbl
113025.0,pvc pvc
113026.0,synthet
113031.0,acryl
113034.0,metal
113037.0,pvc pvc
113039.0,felt
113048.0,metal
113050.0,pvc pvc
113054.0,cedar
113055.0,steel steel
113057.0,brass
113064.0,wood
113068.0,ceram
113070.0,plastic
113079.0,plastic
113082.0,latex
113091.0,steel
113092.0,galvan steel
113099.0,plastic
113100.0,aluminum
113103.0,vinyl
113104.0,polyethylen
113107.0,nylon stainless steel
113108.0,stainless steel
113112.0,metal
113123.0,copper
113128.0,aluminum
113131.0,copper
113135.0,vinyl
113141.0,aluminum
113144.0,red oak
113148.0,steel
113152.0,oil
113153.0,plastic
113159.0,steel
113161.0,brass brass
113163.0,steel
113170.0,synthet
113178.0,cast metal
113179.0,bamboo
113180.0,vinyl
113185.0,no shelf
113189.0,nylon
113195.0,wood
113197.0,ceram
113198.0,steel
113199.0,synthet
113203.0,steel
113206.0,vitreous china
113209.0,acryl
113215.0,vinyl
113217.0,steel
113218.0,metal
113219.0,metal
113233.0,porcelain medium densiti fiberboard (mdf) glass
113238.0,cardboard
113246.0,polyethylen
113249.0,brass
113255.0,stainless steel
113258.0,plastic
113264.0,wood
113281.0,resin
113284.0,steel
113289.0,solid surfac
113291.0,aluminum
113293.0,metal
113297.0,mapl
113304.0,vinyl
113306.0,wood
113310.0,plastic
113313.0,stainless steel
113321.0,fabric
113322.0,plastic
113323.0,metal
113327.0,black malleabl iron brass
113330.0,acryl
113335.0,wood
113340.0,thermoplast
113347.0,"lamin fiberboard, melamin resin, decor paper, and wear resist overlay"
113349.0,metal
113356.0,vinyl
113359.0,other
113362.0,slate
113363.0,plastic
113365.0,other medium densiti fiberboard (mdf) marbl
113366.0,medium densiti fiberboard (mdf)
113367.0,galvan steel
113368.0,fibr reinforc polym (frp)
113372.0,wood
113373.0,black malleabl iron malleabl iron iron
113374.0,metal
113376.0,manufactur from certifi environment prefer lamin particl panel
113378.0,steel
113380.0,metal
113381.0,galvan steel
113386.0,acryl
113387.0,steel
113388.0,pvc
113389.0,plastic
113391.0,plastic
113393.0,other domest oak
113394.0,ceram
113409.0,steel
113410.0,carbid
113412.0,pvc plastic
113414.0,wood
113417.0,stainless steel stainless steel
113420.0,medium densiti fiberboard (mdf)
113424.0,steel
113425.0,aluminum
113427.0,polyurethan
113432.0,vinyl
113433.0,fibr reinforc polym (frp)
113434.0,plastic
113439.0,"wood wood, faux leather"
113443.0,wire glass
113448.0,aluminum
113455.0,plastic
113457.0,plastic
113464.0,composit composit
113467.0,"lamin medium densiti fiberboard, paper, resin (both acryl and melamine), polyurethan hot metal adhes and olefin hot metal adhes"
113469.0,porcelain
113472.0,vinyl
113476.0,galvan steel
113479.0,pex
113486.0,other
113487.0,travertin
113489.0,composit
113490.0,lamin
113494.0,galvan steel
113495.0,other
113496.0,slate
113499.0,steel brass
113500.0,wood
113505.0,polyfib steel
113507.0,pvc
113521.0,other metal
113523.0,pvc pvc
113524.0,vinyl
113527.0,metal
113529.0,cast metal
113530.0,wood
113532.0,foam
113539.0,vinyl
113540.0,oil
113542.0,steel
113550.0,nylon stainless steel
113553.0,100% bcf polypropylen 20
113554.0,metal
113564.0,pvc
113568.0,steel
113573.0,carbid
113578.0,porcelain
113586.0,medium densiti fiberboard (mdf)
113588.0,zinc coat galvan steel
113593.0,steel
113599.0,rubber
113600.0,steel steel wood
113602.0,asphalt
113606.0,brass
113608.0,stainless steel
113609.0,vitreous china medium densiti fiberboard (mdf) granit
113611.0,galvan steel
113612.0,plywood mdf
113621.0,acryl
113634.0,aluminum
113640.0,pvc
113643.0,oil
113644.0,steel
113646.0,vinyl
113648.0,composit composit
113651.0,cardboard polypropylen
113653.0,brass ceram
113656.0,metal
113658.0,cotton 0
113661.0,steel
113671.0,5# densiti rebond carpet cushion 90
113672.0,metal wood
113675.0,composit
113684.0,steel
113685.0,metal
113692.0,metal steel
113695.0,pvc pvc
113699.0,oil
113700.0,solid brass
113702.0,plastic polypropylen
113704.0,"lamin medium densiti fiberboard, paper, resin (both acryl and melamine), polyurethan hot metal adhes and olefin hot metal adhes"
113705.0,wood
113719.0,vinyl
113720.0,fireclay
113722.0,wood carbid
113728.0,composit
113730.0,aluminum
113735.0,steel
113738.0,medium densiti fiberboard (mdf)
113740.0,polyest
113741.0,other
113743.0,composit
113744.0,steel
113749.0,aluminum steel olefin
113751.0,galvan steel
113756.0,steel
113757.0,metal
113759.0,aluminum
113763.0,cardboard synthet
113765.0,granit
113766.0,steel
113771.0,stainless steel
113781.0,steel
113783.0,composit
113786.0,composit
113789.0,fabric steel
113790.0,wire
113793.0,copper copper
113795.0,galvan steel
113796.0,steel
113800.0,metal
113803.0,chlorin poli vinyl chlorid (cpvc)
113810.0,composit composit
113814.0,ceram
113817.0,vinyl
113819.0,water
113820.0,other
113826.0,vitreous china
113829.0,copper
113830.0,steel glass
113834.0,plastic
113837.0,"plastic, fiber optic and stainless steel"
113839.0,metal
113841.0,wood
113845.0,cast iron
113849.0,wood
113853.0,stainless steel
113854.0,metal plastic
113856.0,plastic
113858.0,composit
113859.0,aluminum
113860.0,acryl
113868.0,plastic
113876.0,porcelain
113884.0,metal
113885.0,plastic steel rubber
113890.0,multi-purpos
113896.0,plastic
113898.0,pvc
113905.0,concret
113909.0,steel
113916.0,vinyl
113919.0,rubber
113921.0,particl board engin quartz composit
113923.0,steel
113925.0,vinyl
113927.0,oil
113931.0,marbl
113932.0,pex
113936.0,other medium densiti fiberboard (mdf) granit
113940.0,wood
113944.0,fiberboard
113946.0,composit
113957.0,vinyl
113958.0,aluminum
113969.0,carbid
113973.0,steel
113974.0,travertin
113976.0,steel
113979.0,composit mdf
113982.0,composit
113983.0,aluminum
113984.0,plastic
113985.0,nylon
113988.0,steel
113991.0,water
113993.0,wood
113994.0,plastic
114002.0,travertin
114003.0,stainless steel
114004.0,brass and stainless steel other
114005.0,aluminum
114007.0,brass
114009.0,aluminum
114021.0,galvan steel
114027.0,stainless steel
114032.0,plastic
114039.0,porcelain solid wood marbl
114054.0,vinyl
114057.0,paper
114061.0,galvan steel
114068.0,polyest
114072.0,wood
114074.0,vinyl
114077.0,wood
114078.0,wood
114079.0,plastic steel
114081.0,hemlock and metal
114084.0,vinyl
114091.0,plastic
114093.0,other granit
114095.0,steel
114097.0,ceram
114100.0,blend
114101.0,fiberglass
114112.0,nylon
114113.0,glass
114114.0,composit
114124.0,cotton
114126.0,plastic
114132.0,pex brass
114133.0,steel
114135.0,wood
114137.0,vinyl
114138.0,fiberglass
114147.0,steel
114148.0,hdf (high densiti fiber-board) oak
114150.0,composit
114152.0,steel
114154.0,steel steel
114155.0,composit
114156.0,wood
114157.0,metal
114158.0,brass
114160.0,latex
114161.0,steel
114167.0,iron
114174.0,wood
114183.0,copper
114184.0,cast iron
114192.0,wood
114198.0,composit
114199.0,pvc
114202.0,stainless steel
114204.0,plastic
114210.0,metal
114212.0,lamin high densiti fiberboard (hdf)
114215.0,wood
114216.0,other
114227.0,plastic metal
114229.0,metal
114233.0,wood carbid
114235.0,steel
114242.0,polyest
114243.0,stainless steel
114244.0,resin
114247.0,pvc pvc
114250.0,metal
114251.0,steel
114254.0,synthetic/microfib
114255.0,vitreous china
114257.0,ceram
114259.0,vinyl
114266.0,glass solid wood engin stone composit
114270.0,die-cast
114277.0,stainless steel
114279.0,steel
114281.0,polyest
114286.0,foam steel
114289.0,copper
114291.0,pvc polypropylen
114297.0,galvan steel
114299.0,steel
114301.0,wood
114302.0,medium densiti fiberboard (mdf)
114303.0,metal
114312.0,metal
114314.0,steel
114317.0,brass copper
114318.0,aluminum
114319.0,metal
114320.0,composit oak
114322.0,oil
114325.0,no handl
114328.0,steel
114329.0,vinyl
114332.0,granit solid wood marbl
114334.0,oil
114335.0,steel
114336.0,composit composit
114339.0,resin
114347.0,lamin
114354.0,other
114356.0,fireclay fireclay
114357.0,vinyl
114360.0,steel
114363.0,steel
114365.0,galvan steel
114366.0,wire wire
114370.0,wood
114373.0,metal
114379.0,stainless steel
114381.0,glass
114386.0,steel
114388.0,resin
114393.0,porcelain-co steel grate porcelain-co cast iron paint steel
114397.0,fiberglass
114399.0,steel
114400.0,steel
114401.0,ceram
114402.0,glass
114403.0,steel
114407.0,polyurethan
114415.0,steel
114416.0,steel
114420.0,metal and various
114421.0,ceram
114423.0,metal
114442.0,composit medium densiti fiberboard (mdf) engin quartz composit
114445.0,wood
114452.0,coconut fiber
114462.0,medium densiti fiberboard (mdf)
114464.0,metal
114471.0,polyfib cast aluminum
114473.0,stainless steel
114478.0,vitreous china
114479.0,porcelain
114481.0,copper
114484.0,steel
114485.0,galvan steel
114486.0,copper copper
114487.0,composit mdf
114488.0,pvc pvc
114495.0,hdpe(high densiti polethylene)
114496.0,metal wood rubber
114503.0,vitreous china vitreous china
114508.0,aluminum
114518.0,pvc
114522.0,steel
114529.0,steel
114530.0,vinyl
114531.0,vinyl
114535.0,steel
114538.0,acryl
114545.0,cork
114553.0,plastic
114556.0,steel
114559.0,vinyl
114560.0,plastic plastic
114562.0,particl board
114563.0,pvc
114572.0,powder-co steel
114574.0,marbl solid wood marbl
114577.0,ceram
114583.0,plastic
114586.0,cast iron
114588.0,copper
114591.0,porcelain
114592.0,pvc
114595.0,composit mdf
114598.0,synthet
114602.0,cast iron
114605.0,hdpe(high densiti polethylene)
114606.0,steel
114607.0,steel
114609.0,plastic
114610.0,wood solid wood other wood
114612.0,plastic
114627.0,other
114629.0,aluminum
114636.0,vitreous china medium densiti fiberboard (mdf) granit
114645.0,metal
114646.0,birch
114653.0,wood
114655.0,aluminum
114668.0,stainless steel
114669.0,cast iron
114671.0,stainless steel
114674.0,drywal
114675.0,wood
114676.0,steel
114678.0,multi-surfac
114679.0,wood
114680.0,glass
114682.0,glass
114684.0,steel
114686.0,wood
114689.0,stainless steel
114691.0,glass
114692.0,slate
114695.0,fiberglass
114702.0,wire
114703.0,no shelf glass
114711.0,vinyl
114712.0,lamin
114713.0,steel
114714.0,steel
114715.0,"lamin medium densiti fiberboard, paper, resin (both acryl and melamine) polyurethan hot metal and olefin hot metal adhes"
114717.0,galvan steel
114720.0,acryl
114723.0,synthet
114725.0,cast iron
114726.0,pex brass
114728.0,metal
114729.0,metal
114734.0,steel
114735.0,steel
114737.0,composit
114738.0,plastic plastic
114740.0,steel
114754.0,stainless steel
114755.0,other
114759.0,plastic
114760.0,rubber
114763.0,stainless steel
114766.0,plastic glass
114767.0,plastic
114770.0,polyethylen polyethylen
114772.0,fibr reinforc polym (frp)
114776.0,ash
114784.0,steel
114785.0,cast iron
114788.0,pvc
114789.0,lamin
114792.0,plastic
114796.0,fabric
114797.0,galvan steel
114798.0,pvc
114802.0,"lamin medium densiti fiberboard, paper, resin (both acryl and melamine), polyurethan hot metal adhes and olefin hot metal adhes"
114803.0,poli aluminum
114805.0,stainless steel
114809.0,other
114810.0,plastic
114812.0,fiberglass
114813.0,other
114819.0,ceram
114820.0,acryl
114825.0,composit
114827.0,copper
114829.0,composit
114834.0,vinyl
114836.0,stainless steel
114837.0,steel
114847.0,steel
114850.0,stainless steel metal
114857.0,oil
114859.0,porcelain
114862.0,porcelain particl board porcelain
114864.0,steel
114866.0,steel
114868.0,metal aluminum plastic
114873.0,other
114874.0,plastic
114879.0,zinc
114889.0,vinyl
114897.0,steel
114898.0,aluminum
114899.0,brass
